record_id,td_sim_0,td_sim_1,record_atd
12474,,171.0,171.0
12506,1944.0,,1944.0
12508,,1928.0,1928.0
12607,24453.0,,24453.0
12609,,24642.0,24642.0
12628,3576.0,,3576.0
12630,,3227.0,3227.0
12652,576.0,,576.0
12654,,470.0,470.0
12688,7479.0,,7479.0
12690,,7885.0,7885.0
12699,363.0,,363.0
12701,,46.0,46.0
12886,230.0,,230.0
12888,,115.0,115.0
12894,162.0,,162.0
12896,,128.0,128.0
12949,20082.0,,20082.0
12950,8490.0,,8490.0
12951,,19478.0,19478.0
12952,,8456.0,8456.0
12953,2118.0,,2118.0
12955,,2071.0,2071.0
13019,1214.0,,1214.0
13021,,1110.0,1110.0
13028,367.0,,367.0
13030,,257.0,257.0
13074,293.0,,293.0
13076,,157.0,157.0
13124,19585.0,,19585.0
13126,,19305.0,19305.0
13136,9807.0,,9807.0
13138,,9191.0,9191.0
13305,1525.0,,1525.0
13307,,1542.0,1542.0
13334,3357.0,,3357.0
13336,,3137.0,3137.0
13418,195.0,,195.0
13420,,72.0,72.0
13528,9206.0,,9206.0
13530,,9423.0,9423.0
13535,577.0,,577.0
13537,,27.0,27.0
13564,10565.0,,10565.0
13566,,10133.0,10133.0
13570,5276.0,,5276.0
13572,,5223.0,5223.0
13616,518.0,,518.0
13618,,11.0,11.0
13619,4165.0,,4165.0
13621,,3653.0,3653.0
13659,519.0,,519.0
13661,,306.0,306.0
13672,1368.0,,1368.0
13674,,1264.0,1264.0
13831,641.0,,641.0
13833,,616.0,616.0
13882,17130.0,,17130.0
13884,,16992.0,16992.0
13925,744.0,,744.0
13927,,665.0,665.0
14056,418.0,,418.0
14058,,3.0,3.0
14141,148.0,,148.0
14143,,183.0,183.0
14176,166.0,,166.0
14178,,240.0,240.0
14292,856.0,,856.0
14294,,641.0,641.0
14335,1031.0,,1031.0
14337,,784.0,784.0
14372,1839.0,,1839.0
14374,,1887.0,1887.0
14479,15614.0,,15614.0
14481,,14754.0,14754.0
14505,1744.0,,1744.0
14507,,1639.0,1639.0
14553,738.0,,738.0
14555,,656.0,656.0
14862,25972.0,,25972.0
14864,,26022.0,26022.0
14912,2674.0,,2674.0
14914,,2490.0,2490.0
14942,407.0,,407.0
14944,,279.0,279.0
14979,4624.0,,4624.0
14981,,4654.0,4654.0
14987,10692.0,,10692.0
14988,22918.0,,22918.0
14989,,10563.0,10563.0
14990,,19807.0,19807.0
15064,799.0,,799.0
15066,,746.0,746.0
15222,808.0,,808.0
15224,,827.0,827.0
15250,1950.0,,1950.0
15252,,1654.0,1654.0
15256,2048.0,,2048.0
15258,,1910.0,1910.0
15381,7472.0,,7472.0
15383,,7247.0,7247.0
15480,2305.0,,2305.0
15482,,2003.0,2003.0
15548,6528.0,,6528.0
15550,,6529.0,6529.0
15750,258.0,,258.0
15752,,168.0,168.0
15843,9171.0,,9171.0
15845,,8833.0,8833.0
15982,135.0,,135.0
15984,,532.0,532.0
16061,5527.0,,5527.0
16063,,5452.0,5452.0
16076,15896.0,,15896.0
16078,,16326.0,16326.0
16111,3786.0,,3786.0
16113,,4275.0,4275.0
16153,1563.0,,1563.0
16155,,1565.0,1565.0
16169,3004.0,,3004.0
16171,,2778.0,2778.0
16184,474.0,,474.0
16186,,317.0,317.0
16209,188.0,,188.0
16211,,76.0,76.0
16297,2962.0,,2962.0
16299,,2669.0,2669.0
16405,2107.0,,2107.0
16407,,2207.0,2207.0
16408,423.0,,423.0
16410,,354.0,354.0
16501,4338.0,,4338.0
16503,,3956.0,3956.0
16577,14350.0,,14350.0
16579,,13944.0,13944.0
16626,281.0,,281.0
16628,,174.0,174.0
16650,3720.0,,3720.0
16652,,2964.0,2964.0
16657,647.0,,647.0
16659,,484.0,484.0
16712,26239.0,,26239.0
16714,,26214.0,26214.0
16755,625.0,,625.0
16757,,15.0,15.0
16758,239.0,,239.0
16760,,164.0,164.0
16905,3566.0,,3566.0
16907,,3394.0,3394.0
17113,618.0,,618.0
17115,,522.0,522.0
17117,1181.0,,1181.0
17119,,1028.0,1028.0
17178,17031.0,,17031.0
17180,,15955.0,15955.0
17282,301.0,,301.0
17284,,290.0,290.0
17287,3236.0,,3236.0
17289,,2905.0,2905.0
17337,18670.0,,18670.0
17339,,18438.0,18438.0
17362,444.0,,444.0
17364,,400.0,400.0
17424,1707.0,,1707.0
17426,,1451.0,1451.0
17466,1025.0,,1025.0
17468,,921.0,921.0
17570,5514.0,,5514.0
17572,,4848.0,4848.0
17627,9482.0,,9482.0
17629,,9425.0,9425.0
17671,3674.0,,3674.0
17673,,3308.0,3308.0
17720,6069.0,,6069.0
17722,,5322.0,5322.0
17740,1735.0,,1735.0
17741,2281.0,,2281.0
17742,,1598.0,1598.0
17743,,2425.0,2425.0
17841,6421.0,,6421.0
17843,,6088.0,6088.0
17859,1793.0,,1793.0
17861,,1593.0,1593.0
17916,1598.0,,1598.0
17918,,1143.0,1143.0
17947,256.0,,256.0
17949,,211.0,211.0
18174,25637.0,,25637.0
18176,,25395.0,25395.0
18202,1832.0,,1832.0
18204,,1858.0,1858.0
18228,6763.0,,6763.0
18230,,6692.0,6692.0
18276,1283.0,,1283.0
18278,,1355.0,1355.0
18290,228.0,,228.0
18292,,108.0,108.0
18311,702.0,,702.0
18313,,498.0,498.0
18387,1650.0,,1650.0
18389,,1405.0,1405.0
18508,5171.0,,5171.0
18510,,5352.0,5352.0
18512,3315.0,,3315.0
18514,,2989.0,2989.0
18691,851.0,,851.0
18693,,706.0,706.0
18707,6430.0,,6430.0
18709,,7158.0,7158.0
18737,154.0,,154.0
18739,,193.0,193.0
18772,425.0,,425.0
18774,,326.0,326.0
18836,1439.0,,1439.0
18838,,1473.0,1473.0
18860,6371.0,,6371.0
18862,,6338.0,6338.0
18865,2386.0,,2386.0
18867,,1631.0,1631.0
18879,6357.0,,6357.0
18881,,6640.0,6640.0
18939,727.0,,727.0
18941,,544.0,544.0
18950,1582.0,,1582.0
18952,,1129.0,1129.0
18963,530.0,,530.0
18965,,419.0,419.0
18993,16038.0,,16038.0
18995,,15451.0,15451.0
19008,2093.0,,2093.0
19010,,31.0,31.0
19026,191.0,,191.0
19028,,67.0,67.0
19077,6610.0,,6610.0
19079,,6420.0,6420.0
19168,2580.0,,2580.0
19170,,2352.0,2352.0
19174,2780.0,,2780.0
19176,,2709.0,2709.0
19353,3403.0,,3403.0
19355,,2986.0,2986.0
19361,679.0,,679.0
19363,,30.0,30.0
19408,24235.0,,24235.0
19410,,23978.0,23978.0
19532,165.0,,165.0
19534,,247.0,247.0
19600,2941.0,,2941.0
19602,,2862.0,2862.0
19635,1338.0,,1338.0
19637,,1421.0,1421.0
19737,4081.0,,4081.0
19739,,4227.0,4227.0
19785,2165.0,,2165.0
19787,,2056.0,2056.0
19983,551.0,,551.0
19985,,398.0,398.0
20095,24664.0,,24664.0
20097,,24201.0,24201.0
20109,894.0,,894.0
20111,,835.0,835.0
20173,10446.0,,10446.0
20175,,10705.0,10705.0
20205,1324.0,,1324.0
20207,,1351.0,1351.0
20215,1542.0,,1542.0
20217,,1225.0,1225.0
20225,5002.0,,5002.0
20227,,4632.0,4632.0
20399,235.0,,235.0
20401,,13.0,13.0
20438,4566.0,,4566.0
20440,,4478.0,4478.0
20466,4287.0,,4287.0
20468,,4258.0,4258.0
20480,1916.0,,1916.0
20482,,1917.0,1917.0
20499,6659.0,,6659.0
20501,,6668.0,6668.0
20593,431.0,,431.0
20595,,394.0,394.0
20612,333.0,,333.0
20614,,225.0,225.0
20619,646.0,,646.0
20621,,529.0,529.0
20677,7763.0,,7763.0
20679,,7239.0,7239.0
20699,2169.0,,2169.0
20701,,1365.0,1365.0
20779,3101.0,,3101.0
20781,,2969.0,2969.0
20783,2466.0,,2466.0
20785,,2186.0,2186.0
20787,6496.0,,6496.0
20789,,5909.0,5909.0
20836,3251.0,,3251.0
20838,,3072.0,3072.0
21049,1301.0,,1301.0
21051,,1084.0,1084.0
21227,4261.0,,4261.0
21229,,4251.0,4251.0
21230,13761.0,,13761.0
21232,,13532.0,13532.0
21310,1628.0,,1628.0
21312,,1485.0,1485.0
21415,12677.0,,12677.0
21417,,12710.0,12710.0
21497,192.0,,192.0
21499,,70.0,70.0
21558,2645.0,,2645.0
21560,,2403.0,2403.0
21632,654.0,,654.0
21633,197.0,,197.0
21634,,528.0,528.0
21635,,63.0,63.0
21682,1889.0,,1889.0
21684,,2260.0,2260.0
21693,1200.0,,1200.0
21695,,898.0,898.0
21735,6537.0,,6537.0
21737,,6340.0,6340.0
21770,143.0,,143.0
21772,,219.0,219.0
21931,772.0,,772.0
21933,4489.0,748.0,2618.5
21935,,4259.0,4259.0
22234,1151.0,,1151.0
22236,,1146.0,1146.0
22254,359.0,,359.0
22256,,256.0,256.0
22288,11496.0,,11496.0
22290,,11608.0,11608.0
22434,28747.0,,28747.0
22436,,28693.0,28693.0
22459,7655.0,,7655.0
