record_id,td_sim_0,td_sim_1,record_atd
10892,,2739.0,2739.0
10904,208.0,,208.0
10906,,58.0,58.0
10937,28187.0,,28187.0
10939,,27919.0,27919.0
11080,2240.0,,2240.0
11082,,2371.0,2371.0
11101,991.0,,991.0
11103,,872.0,872.0
11129,5654.0,,5654.0
11131,,5620.0,5620.0
11161,9334.0,,9334.0
11163,,7920.0,7920.0
11198,283.0,,283.0
11200,,151.0,151.0
11278,2000.0,,2000.0
11280,,1849.0,1849.0
11288,649.0,,649.0
11290,2376.0,541.0,1458.5
11292,,2090.0,2090.0
11337,187.0,,187.0
11339,,168.0,168.0
11357,280.0,,280.0
11359,,99.0,99.0
11449,905.0,,905.0
11451,,768.0,768.0
11524,20233.0,,20233.0
11526,,20793.0,20793.0
11562,12118.0,,12118.0
11564,,11363.0,11363.0
11613,278.0,,278.0
11615,,167.0,167.0
11724,3811.0,,3811.0
11726,,3827.0,3827.0
11805,2593.0,,2593.0
11807,,2691.0,2691.0
11853,560.0,,560.0
11855,,415.0,415.0
11856,229.0,,229.0
11858,,74.0,74.0
12104,1982.0,,1982.0
12106,,1915.0,1915.0
12117,1618.0,,1618.0
12119,,1436.0,1436.0
12325,2027.0,,2027.0
12327,,2033.0,2033.0
12438,3942.0,,3942.0
12440,,4016.0,4016.0
12472,157.0,,157.0
12474,,128.0,128.0
12506,1944.0,,1944.0
12508,,1887.0,1887.0
12607,24453.0,,24453.0
12609,,24740.0,24740.0
12628,3576.0,,3576.0
12630,,3369.0,3369.0
12652,576.0,,576.0
12654,,396.0,396.0
12688,7479.0,,7479.0
12690,,7794.0,7794.0
12699,363.0,,363.0
12701,,310.0,310.0
12886,230.0,,230.0
12888,,32.0,32.0
12894,162.0,,162.0
12896,,86.0,86.0
12949,20082.0,,20082.0
12950,8490.0,,8490.0
12951,,18542.0,18542.0
12952,,8262.0,8262.0
12953,2118.0,,2118.0
12955,,2180.0,2180.0
13019,1214.0,,1214.0
13021,,1092.0,1092.0
13028,367.0,,367.0
13030,,253.0,253.0
13074,293.0,,293.0
13076,,153.0,153.0
13124,19585.0,,19585.0
13126,,19768.0,19768.0
